"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1915783423509360931","Mon Apr 28 16:08:55 +0000 2025","0","@capeterusaja nitip nyari jga","1916887360740163715","","apaapaapalagi","in","","0","0","0","https://x.com/undefined/status/1916887360740163715","1578956674572091393",
"1916854773199839670","Mon Apr 28 14:13:28 +0000 2025","0","@isthehare brti klo gtu ownernya yg untung dong?","1916858308130210005","","isthehare","in","","0","1","0","https://x.com/undefined/status/1916858308130210005","1578956674572091393",
"1916852672453603451","Mon Apr 28 14:12:53 +0000 2025","0","@i_killin_it @mintoriu pemenangnya tetap arhan zize","1916858161874767920","","i_killin_it","in","","0","1","0","https://x.com/undefined/status/1916858161874767920","1718223168094244864",
"1916856858826146031","Mon Apr 28 14:07:43 +0000 2025","2","guys berikan rekomen au yg abang jd anak teknik dongg","1916856858826146031","","","in","","0","3","0","https://x.com/undefined/status/1916856858826146031","1299591241026347014",
"1916854914648793290","Mon Apr 28 13:59:59 +0000 2025","0","baju 17an gang sebelah","1916854914648793290","","","in","","0","0","0","https://x.com/undefined/status/1916854914648793290","1299591241026347014",
"1916854773199839670","Mon Apr 28 13:59:26 +0000 2025","0","eh mau tnyaa dong moots emg go gtu boleh jualin album event (video call) ya??","1916854773199839670","","","in","","0","1","0","https://x.com/undefined/status/1916854773199839670","1578956674572091393",
"1916849357762236505","Mon Apr 28 13:58:36 +0000 2025","0","@BarongsaiMom abisnya sii","1916854565129089270","","BarongsaiMom","in","","0","1","0","https://x.com/undefined/status/1916854565129089270","1578956674572091393",
"1916828688416477695","Mon Apr 28 13:23:03 +0000 2025","0","@BarongsaiMom apa banget coba","1916845620742226038","","BarongsaiMom","in","","0","0","0","https://x.com/undefined/status/1916845620742226038","1578956674572091393",
"1916815637730722196","Mon Apr 28 13:06:02 +0000 2025","0","@idextratime Cowok : Anus Edan Babi Briziq Badul Somat Cewek : ratna sarungpeot fuji lesti zize racel venya","1916841338533745134","","idextratime","in","","0","0","0","https://x.com/undefined/status/1916841338533745134","1614749060417880066",
"1916807647904309352","Mon Apr 28 10:52:10 +0000 2025","0","Ikimugenza nti mukizi ? Ari kunzwa no gusabira FDLR inzira ngo zize guhungabanya umutekano w uRwanda","1916807647904309352","","","in","","0","0","0","https://x.com/undefined/status/1916807647904309352","1171122050557239297",
"1916707192847339738","Mon Apr 28 10:32:07 +0000 2025","0","@besoktakutlupa start 25k sini kak","1916802601347346882","","besoktakutlupa","in","","0","0","0","https://x.com/undefined/status/1916802601347346882","1717126657184849920",
"1916768038583443942","Mon Apr 28 09:45:00 +0000 2025","0","@kilundeezy Leta number tumsalimie","1916790744926376027","","kilundeezy","in","","0","0","0","https://x.com/undefined/status/1916790744926376027","1529531386503344128",
"1916783885628879325","Mon Apr 28 09:17:45 +0000 2025","0","sedih gua","1916783885628879325","","","in","","0","0","0","https://x.com/undefined/status/1916783885628879325","1659593890532577280",
"1916774902394487006","Mon Apr 28 09:05:21 +0000 2025","0","@riegrown ZIZE CHAMMMMM https://t.co/TLg7IjvR73","1916780768384422031","https://pbs.twimg.com/tweet_video_thumb/GpnF8UwbsAEttz7.jpg","riegrown","ht","","0","1","0","https://x.com/undefined/status/1916780768384422031","1895449803397709825",
"1916774902394487006","Mon Apr 28 08:42:03 +0000 2025","0","kimi.. itu sebenarnya aku (zize).. aku pindah akun... ‍️‍️","1916774902394487006","","","in","","0","2","0","https://x.com/undefined/status/1916774902394487006","1278363907338330112",
"1916737501022372260","Mon Apr 28 07:57:47 +0000 2025","1","@micasazha makasiiihhhh zize sayangggg agak semangat sedikit akuuuuu lov uu lotttssss zizeeee","1916763762151113054","","micasazha","in","","0","0","0","https://x.com/undefined/status/1916763762151113054","1529518565891932160",
"1916756924537958836","Mon Apr 28 07:30:37 +0000 2025","0","ayooo beli pcku genkzzzz cihuyy","1916756924537958836","","","in","","0","0","0","https://x.com/undefined/status/1916756924537958836","1169217097571823616",
"1916714891483971954","Mon Apr 28 04:43:35 +0000 2025","0","tumben hari ini agak adem","1916714891483971954","","","in","","0","0","0","https://x.com/undefined/status/1916714891483971954","999659267052326912",
"1915954022168592548","Mon Apr 28 04:23:19 +0000 2025","0","@tanyarlfes selamat der","1916709790295929242","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1916709790295929242","1888043858703024128",
"1916122607944192484","Mon Apr 28 04:11:03 +0000 2025","1","@thviia_jw timaacii viaa","1916706703057227937","","thviia_jw","in","","0","0","0","https://x.com/undefined/status/1916706703057227937","999659267052326912",
"1916657911771861272","Mon Apr 28 03:29:14 +0000 2025","18","@bacottetangga__ kelakuan pejabat orang kampungnya si andre bapaknye zize nih wkwkwk","1916696180035293252","","lagihitsid","in","","0","0","0","https://x.com/undefined/status/1916696180035293252","1121957222982963200",
"1916547166262235528","Sun Apr 27 17:37:06 +0000 2025","0","even kalo ada komunitasnya zize jg pasti ketua geng","1916547166262235528","","","in","","0","0","0","https://x.com/undefined/status/1916547166262235528","1273242768144429057",
"1916528383116153026","Sun Apr 27 16:25:18 +0000 2025","0","gua tiap hari muter otak gimana caranya bertahan hidup di tanggal tua ini tnpa hrs minta duit tmbahan ke ortu smntra dia stela gua pinjemin duit kyknya fine-fine aja tu idupnya malah after 3hari stelah gua kasih pinjem dia malah makan di cafe yg dmn gua sndiri aja gbsa anjingg","1916529095179207154","","fairlovelyyyyy","in","","0","0","0","https://x.com/undefined/status/1916529095179207154","1812261388724879360",
"1916446862254776698","Sun Apr 27 14:31:06 +0000 2025","0","@MbahNdemin abu zize ini salah satu pejabat paling problematik tapi entah kenapa kok selalu dikasih ruang dan publisitas.","1916500358568034311","","MbahNdemin","in","","0","0","0","https://x.com/undefined/status/1916500358568034311","324628717",
"1916067612179529970","Sun Apr 27 13:55:10 +0000 2025","1","@Ngabo_Karegeya @mutesi_lydie @NacelleOlga Koco! Waba umwarimu mwiza w injiji zitwa ko zize mu kinyabupfura","1916491312167088442","","Ngabo_Karegeya","in","","0","0","0","https://x.com/undefined/status/1916491312167088442","1750824485857472512",
"1916488624767746207","Sun Apr 27 13:44:29 +0000 2025","0","˗ˏˋ️ ׅ ࣪⊹ ─ 𝗉𝗋𝖾𝗅𝗈𝗏𝖾𝖽 𝗍𝗋𝖾𝖺𝗌𝗎𝗋𝖾𝗌 𝖺𝗐𝖺𝗂𝗍 &lt; 𝗺𝘆 𝗰𝗼𝗹𝗹𝗲𝗰𝘁𝗶𝗼𝗻 &gt; dom jateng bisa nego bisa oren/keep event","1916488624767746207","","","en","","0","2","0","https://x.com/undefined/status/1916488624767746207","1717126657184849920",
"1916484309201875239","Sun Apr 27 13:27:20 +0000 2025","0","guys maaf ya kalo nanti akunnya agak kecampur sama jualan aku karena aku mau nyoba jualin barang barang prelov aku pakai akun ini","1916484309201875239","","","in","","0","0","0","https://x.com/undefined/status/1916484309201875239","1717126657184849920",
"1916484097914097779","Sun Apr 27 13:26:30 +0000 2025","0","lupa ga up testi","1916484097914097779","","","in","","0","0","0","https://x.com/undefined/status/1916484097914097779","1717126657184849920",
"1916480327293538476","Sun Apr 27 13:21:58 +0000 2025","0","@jennyaw__ aku ada kak flatshoes brand coach toryburch tod s sama sneakers skechers dm kalo mau detailnya ya","1916482959797837851","","jennyaw__","in","","0","0","0","https://x.com/undefined/status/1916482959797837851","1717126657184849920",
"1916172954641306044","Sun Apr 27 12:37:33 +0000 2025","0","@saniajuliaupok berapa kak","1916471781050769846","","saniajuliaupok","in","","0","0","0","https://x.com/undefined/status/1916471781050769846","1690678386493095936",
"1916446862254776698","Sun Apr 27 12:35:49 +0000 2025","0","@aryaandrian @MbahNdemin Looo kamu kan fans beratnya zize ️","1916471345975578731","","aryaandrian","in","","0","1","0","https://x.com/undefined/status/1916471345975578731","123799278",
"1916391305460003102","Sun Apr 27 10:41:29 +0000 2025","0","@vilateeee zize oh zizee","1916442571385245710","","vilateeee","in","","0","1","0","https://x.com/undefined/status/1916442571385245710","1500282652171337731",
"1916437145851437091","Sun Apr 27 10:19:55 +0000 2025","0","lucu bgt lagi","1916437145851437091","","","in","","0","0","0","https://x.com/undefined/status/1916437145851437091","1300476966521331712",
"1916436811972591830","Sun Apr 27 10:18:36 +0000 2025","0","MOMMYY AMANDAAA CANTIKK BGTTT WOYYY","1916436811972591830","","","in","","0","0","0","https://x.com/undefined/status/1916436811972591830","1300476966521331712",
"1916404551873187870","Sun Apr 27 10:03:37 +0000 2025","2","@unicelounge Kedai dania pasti ini.. kmrn ud coba enak kalau yg suka manis ada buah juga..","1916433042413097284","","unicelounge","in","","0","0","0","https://x.com/undefined/status/1916433042413097284","1889935443703324672",
"1916423045926842594","Sun Apr 27 09:43:17 +0000 2025","0","@aeiou1914 @ReyAzpiazu Zize","1916427925513015676","","aeiou1914","ht","","0","1","0","https://x.com/undefined/status/1916427925513015676","1509315151765422083",
"1916301183108387291","Sun Apr 27 08:49:41 +0000 2025","0","@undipmfs NDER?? AJAK AKU MAU BGT","1916414438112198878","","undipmfs","in","","0","0","0","https://x.com/undefined/status/1916414438112198878","1299591241026347014",
"1916406987983671718","Sun Apr 27 08:23:18 +0000 2025","0","(sounds so pick me) makanya gue ga suka ama zize arhan ketika orang rame salting akan this couple. yaelah itu cewe setengah idupnya duit haram paling pencitraan doang bapanya segala umroh haji juga dimata gue dia tetep penjilat ew bener kan si nurul itu jelek jg aslinya","1916407797715243387","","nkornerr","in","","0","1","0","https://x.com/undefined/status/1916407797715243387","1905589733440598016",
"1916394552187097507","Sun Apr 27 07:30:40 +0000 2025","0","aku juga gini tapi hasilnya ga pernah dibawah 165 si waktu paskib 167 di sekolah 168 kadang 169 jadi gatau mana yang bener njir","1916394552187097507","","","in","","0","0","0","https://x.com/undefined/status/1916394552187097507","1300476966521331712",
"1916391305460003102","Sun Apr 27 07:17:46 +0000 2025","8","difotoin zize https://t.co/m7DJIEMX27","1916391305460003102","https://pbs.twimg.com/media/GphjvGzbEAQvrB5.jpg","","in","","0","3","0","https://x.com/undefined/status/1916391305460003102","1606663513061347332",
"1916389743375601740","Sun Apr 27 07:11:34 +0000 2025","0","mootsan yukk!!!‍️‍️‍️ #moots","1916389743375601740","","","in","","0","0","0","https://x.com/undefined/status/1916389743375601740","1888043858703024128",
"1916368935403872623","Sun Apr 27 05:48:53 +0000 2025","0","WTS jiniret 20 cm(pl) jiniret gashapon https://t.co/88ZK9eIaLf","1916368935403872623","https://pbs.twimg.com/media/GphPVAcbEAMWjSd.jpg","","in","","0","0","0","https://x.com/undefined/status/1916368935403872623","1578956674572091393",
"1916368472977903952","Sun Apr 27 05:47:03 +0000 2025","0","WTSS ada masii nyarii jiniret?? Jiniret 20 cm(pl) and jiniret gashapon️ https://t.co/dieSpwbuor","1916368472977903952","https://pbs.twimg.com/media/GphO9iBbEAANXwr.jpg","","in","","0","0","0","https://x.com/undefined/status/1916368472977903952","1578956674572091393",
"1916296048047542512","Sun Apr 27 02:25:13 +0000 2025","1","@micasazha pagi oi zize jangan lupa makan","1916317680900182045","","micasazha","in","","0","0","0","https://x.com/undefined/status/1916317680900182045","1459654381297491969",
"1915932834088518059","Sun Apr 27 01:51:35 +0000 2025","0","@akunbuzzerlol Yang penting ga ngebom dan mbacok orang","1916309217704841227","","akunbuzzerlol","in","","0","0","0","https://x.com/undefined/status/1916309217704841227","1883721864188739584",
"1916308917984104835","Sun Apr 27 01:50:24 +0000 2025","0","slowresp berhari2 idupnya hanya pd kerjaannya ","1916308917984104835","","","in","","0","0","0","https://x.com/undefined/status/1916308917984104835","1255859153630724096",
"1916308302230917129","Sun Apr 27 01:47:57 +0000 2025","0","pdhl yg bosen adalah gue https://t.co/fjDFiryD4x","1916308302230917129","https://pbs.twimg.com/media/GpgYPuYbEAAdXdh.jpg","","in","","0","0","0","https://x.com/undefined/status/1916308302230917129","1255859153630724096",
"1916308162145357979","Sun Apr 27 01:47:23 +0000 2025","0","dia lg login x gue yg mana ya","1916308162145357979","","","in","","0","0","0","https://x.com/undefined/status/1916308162145357979","1255859153630724096",
"1916307790886539414","Sun Apr 27 01:45:55 +0000 2025","0","kgn memilikki temaan (yg ga dibayar br bs berteman ya sorry gue ud cutoff dr idup gue)","1916307790886539414","","","in","","0","0","0","https://x.com/undefined/status/1916307790886539414","1255859153630724096",
"1916291767961587944","Sun Apr 27 00:42:15 +0000 2025","0","tutor d call 6 jam lamanya pls?","1916291767961587944","","","tl","","0","0","0","https://x.com/undefined/status/1916291767961587944","1255859153630724096",
"1902699587560960205","Sun Apr 27 00:41:26 +0000 2025","0","bsbsnya tbtb tremor","1916291565968064822","","zeydxco","in","","0","0","0","https://x.com/undefined/status/1916291565968064822","1255859153630724096",
"1904229972769976556","Sun Apr 27 00:41:07 +0000 2025","0","misi ini hrus diperpanjang","1916291482497257622","","zeydxco","in","","0","0","0","https://x.com/undefined/status/1916291482497257622","1255859153630724096",
"1915958808259793026","Sun Apr 27 00:40:58 +0000 2025","0","@swaggiestleooo Capri: anak salah saya apa ","1916291445176340893","","swaggiestleooo","in","","0","0","0","https://x.com/undefined/status/1916291445176340893","1400444216266805251",
"1916142779094180164","Sat Apr 26 22:54:08 +0000 2025","0","@unicelounge bengkel sriging patemon bagus","1916264560899854440","","unicelounge","in","","0","0","0","https://x.com/undefined/status/1916264560899854440","1889935443703324672",
"1916015480793665778","Sat Apr 26 12:39:26 +0000 2025","0","@hanniweds *gebukin zize*","1916109865304658193","","zazacireng","in","","0","1","0","https://x.com/undefined/status/1916109865304658193","1229069217472737280",
"1915813644497260644","Sat Apr 26 12:16:20 +0000 2025","0","@eskacangkhu Boleh..juga aku suka bngat yg zize gini +puting ungu donk","1916104053991608662","","eskacangkhu","in","","0","0","0","https://x.com/undefined/status/1916104053991608662","1623652243076698115",
"1916073514337243158","Sat Apr 26 12:16:10 +0000 2025","0","@micasazha Syapp ketua nanti aku sisihin khusus zize fasyar jeyi","1916104011306119471","","micasazha","in","","0","1","0","https://x.com/undefined/status/1916104011306119471","1805453156186570752",
"1916003038738977090","Sat Apr 26 05:34:56 +0000 2025","0","kasian cloudy ga punya temen https://t.co/oRcgSBPqRt","1916003038738977090","https://pbs.twimg.com/media/GpcCml-bEAQLSmU.jpg","","in","","0","2","0","https://x.com/undefined/status/1916003038738977090","1791078841869615105",
"1915999078720409936","Sat Apr 26 05:19:12 +0000 2025","0","gak terima sm lbi","1915999078720409936","","","in","","0","0","0","https://x.com/undefined/status/1915999078720409936","1252811029328715777",
"1915986703720030559","Sat Apr 26 05:19:00 +0000 2025","0","@ozyshh kesal bgt aku","1915999028568850472","","ozyshh","in","","0","0","0","https://x.com/undefined/status/1915999028568850472","1252811029328715777",
"1915986703720030559","Sat Apr 26 04:31:00 +0000 2025","1","@ozyshh lbi nya ga kya di go expert di utbk bahasanya tamba susah","1915986949426290709","","ozyshh","in","","0","1","0","https://x.com/undefined/status/1915986949426290709","1252811029328715777",
"1915986713421484513","Sat Apr 26 04:30:04 +0000 2025","0","lbi luw keterlaluan ya mentang mentang ak ga dapet kimia sm biologii","1915986713421484513","","","in","","0","0","0","https://x.com/undefined/status/1915986713421484513","1252811029328715777",
"1915776512999256310","Sat Apr 26 04:09:03 +0000 2025","0","@notmuzix mau yg spt iniii","1915981424882290926","","notmuzix","in","","0","0","0","https://x.com/undefined/status/1915981424882290926","1400444216266805251",
"1915927353517346942","Sat Apr 26 00:34:11 +0000 2025","0","Kepingin banget kalo dikasarin Kai exo wkwkwk","1915927353517346942","","","in","","0","0","0","https://x.com/undefined/status/1915927353517346942","1673743090367213568",
"1915847472007860235","Fri Apr 25 23:18:01 +0000 2025","0","@merapi_uncover pasti ada zize","1915908183555772577","","merapi_uncover","in","","0","0","0","https://x.com/undefined/status/1915908183555772577","1101424807093006336",
"1915764515326820387","Fri Apr 25 13:47:08 +0000 2025","1","ZIZE kalo liat twit ini pasti seneng difollback artis","1915764515326820387","","","in","","0","2","0","https://x.com/undefined/status/1915764515326820387","1902540856571392003",
"1915592098361070077","Fri Apr 25 10:02:47 +0000 2025","0","@shinyourmne gasabarrr ihh","1915708057449095475","","shinyourmne","in","","0","1","0","https://x.com/undefined/status/1915708057449095475","1578956674572091393",
"1914983691262235049","Fri Apr 25 09:14:48 +0000 2025","0","@naljxs bisa cod ke sidoarjo ga kak?","1915695979812298817","","naljxs","in","","0","0","0","https://x.com/undefined/status/1915695979812298817","1489928745867956228",
"1913946046818037893","Fri Apr 25 09:06:04 +0000 2025","0","@hatiqforhaechan cek dm kak","1915693782206493137","","hatiqforhaechan","in","","0","0","0","https://x.com/undefined/status/1915693782206493137","1489928745867956228",
"1915050115561386158","Fri Apr 25 08:34:48 +0000 2025","0","@ooceanrose @jenaarubyjane @nomnomnaii @unmagnetism klo lu ngomong dia kan artis jgn disamain sm selebgram kan oke kalimatnya selaras sm realita. tp lu ngomongnya knp jgn disamain sm sirkel bininya arhan sih orang2 gausah nyamain pun dia emg sirkelnya si zize. jd ya terima aja klo dia satu sirkel sm zize knp sih ","1915685915449594002","","ooceanrose","in","","0","0","0","https://x.com/undefined/status/1915685915449594002","1634954736951783426",
"1915675270826324263","Fri Apr 25 07:52:30 +0000 2025","0","WTS WTB LANGGANAN SEWA JUAL BELI AKUN APK PREMIUM IOS ANDRO HARIAN FULL GARANSI MURAH TRUSTED NETFLIX VIU PRIME VIDEO HBO YOUTUBE BSTATION CANVA IQIYI APPLE MUSIC DISNEY CAPCUT WETV VIDIO SCRIBD PICSART https://t.co/fR1agKKGI9 #zonauang zize 123 football https://t.co/Tq1yov33FC","1915675270826324263","https://pbs.twimg.com/media/GpXYgaJbsAA9Dx3.jpg","","in","","0","0","0","https://x.com/undefined/status/1915675270826324263","618175478",
"1915671693068251580","Fri Apr 25 07:38:18 +0000 2025","0","udah lama aku egk pake kata kata itu yh","1915671695999877447","","peachlouve","in","","0","0","0","https://x.com/undefined/status/1915671695999877447","999659267052326912",
"1915671693068251580","Fri Apr 25 07:38:17 +0000 2025","0","habis seaeching kata solimih di wa.. TERNYATA BANYAK BANGET ANJIRRR??? solimih ni sudah sangat iconic","1915671693068251580","","","in","","0","1","0","https://x.com/undefined/status/1915671693068251580","999659267052326912",
"1915636875672641634","Fri Apr 25 07:10:24 +0000 2025","1","@taetesannn Semangat zize malam nya kita party ","1915664674630111712","","taetesannn","in","","0","0","0","https://x.com/undefined/status/1915664674630111712","1772431015245742080",
"1906244141299957778","Fri Apr 25 06:59:19 +0000 2025","0","@lemoniilooo @jkvithryn97 aku lab komp 8.04 kamu lab brp kak?","1915661887779594401","","lemoniilooo","in","","0","0","0","https://x.com/undefined/status/1915661887779594401","1489928745867956228",
"1906244141299957778","Fri Apr 25 04:17:32 +0000 2025","0","@lemoniilooo @jkvithryn97 kak mau bareng ga?? aku juga pagi dan ga ada teman buat bareng","1915621170063564936","","lemoniilooo","in","","0","1","0","https://x.com/undefined/status/1915621170063564936","1489928745867956228",
"1915617789752041729","Fri Apr 25 04:04:06 +0000 2025","0","Azizah Salsha baru saja mengalami kecelakaan di Papua. Mobil yang ia tumpangi bersama rombongan masuk ke dalam parit dengan tanah yang berlumpur liat. Kejadian mobil masuk ke parit itu cukup menghebohkan teman-teman Zize menyebut kejadiannya parah. N istimewa https://t.co/UgwzbCzx5t","1915617789752041729","https://pbs.twimg.com/amplify_video_thumb/1915617606062792706/img/P-u0Af-f-aTjGURv.jpg","","in","","0","0","0","https://x.com/undefined/status/1915617789752041729","631746462",
"1915605911868997876","Fri Apr 25 03:23:23 +0000 2025","0","@Jijaahhhhhhhh @Jijaahhhhhhhh Hai Kak Zize mohon maaf atas kendala yang terjadi untuk kendala padam akan admin tindaklanjuti dapat diinformasikan alamat lengkap &amp; no telp via DM. Admin tunggu ya. Thanks -Lita","1915607544678277517","","Jijaahhhhhhhh","in","","0","1","0","https://x.com/undefined/status/1915607544678277517","558516132",
"1915559296924082361","Fri Apr 25 03:00:14 +0000 2025","0","@tmezdjw aamiin terimakasih zize :3","1915601719796613599","","tmezdjw","in","","0","0","0","https://x.com/undefined/status/1915601719796613599","1872345755933196288",
"1915476933984260248","Fri Apr 25 00:09:58 +0000 2025","3","@IngomaMizero U Burundi twamanye abitwa incanwenge zize i Burundi no hanze bamwe bize no muma universités akomeye azwi mw isi kumigabane itandukanye ariko ndabira aho tugeze! Ubuntu bwaravuye mu bantu ba MPEMAYUZUYE ba MPEMUKENDAMUKE na ba NZOJIYOBIRI barafata ijambo hama abagisigaranye","1915558868794458329","","Ubahingoma","in","","0","2","0","https://x.com/undefined/status/1915558868794458329","714389360792244224",
"1915464625283621272","Thu Apr 24 17:55:28 +0000 2025","0","kangen sama cowo yang bukan cowo ku itu alias hts jaya jaya jaya","1915464625283621272","","","in","","0","0","0","https://x.com/undefined/status/1915464625283621272","1812261388724879360",
"1915371041360163232","Thu Apr 24 14:21:53 +0000 2025","0","@unmagnetism Arhan istrinya zize nih ya","1915410873838964764","","unmagnetism","in","","0","0","0","https://x.com/undefined/status/1915410873838964764","1319535074182721536",
"1915349713102266409","Thu Apr 24 13:49:18 +0000 2025","0","@uinwsfess lah kan efisiensi dari pemerintah njir kampus kampus lain juga pada efisiensi bukan uin doang kalo mau ngamuk ngamuk ke pemerintah bukan ke kampus kocak","1915402674834710611","","uinwsfess","in","","0","0","0","https://x.com/undefined/status/1915402674834710611","1300476966521331712",
"1915401742990315932","Thu Apr 24 13:45:36 +0000 2025","1","ak ngikutin jc karna anaknya doang si kamari liat jennifernya mah ogah njir tau ga sih kyk tipikal orang yang songong gitu jadi rada eneg kalo liat dia (my opini y ges)","1915401742990315932","","","in","","0","0","0","https://x.com/undefined/status/1915401742990315932","1300476966521331712",
"1915383181512974509","Thu Apr 24 13:03:59 +0000 2025","0","@seravaine @hwiyze Apakah betul begitu dek Zize?","1915391271121932692","","seravaine","in","","0","1","0","https://x.com/undefined/status/1915391271121932692","895009729113706496",
"1915371041360163232","Thu Apr 24 11:48:51 +0000 2025","12","@unmagnetism bojone zize + jersey pemain favoritnya unmag sejak masih orok","1915372361333039403","","unmagnetism","in","","0","1","0","https://x.com/undefined/status/1915372361333039403","1485868807570993154",
"1915050115561386158","Thu Apr 24 10:32:56 +0000 2025","2","@jenaarubyjane @ooceanrose @nomnomnaii @unmagnetism iya kak harusnya yg di highlight profesi ya bukan sirkel kyk pgn ngedrag sirkelnya zize jgn disamain sm sirkelnya tp si jennifer sendiri sirkelnya zize jg kan bingung yah org ","1915353255275868220","","jenaarubyjane","in","","0","1","0","https://x.com/undefined/status/1915353255275868220","1634954736951783426",
