"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1917729572206043580","Wed Apr 30 23:55:34 +0000 2025","0","Dari pada panjang ributnya baiknya pak @jokowi perlihatkan langsung saja ijazah2nya. Kasian juga Bapak masa pensiun sibuk ngurus ijazahnya. Marwahnya berada pada titik nadir. Semoga badai cepat berlalu dn Bapak sehat selalu. https://t.co/Krn7We6xdA","1917729572206043580","https://pbs.twimg.com/media/Gp0kqSGaYAIjfeR.jpg","","in","","0","0","0","https://x.com/undefined/status/1917729572206043580","248580008",
"1917515466689671648","Wed Apr 30 23:55:16 +0000 2025","1","@DarsAlexandra1 @jokowi Gimana menghadirkan ijazah asli... ijazahnya cuma foto copy","1917729496909939027","","DarsAlexandra1","in","","0","0","0","https://x.com/undefined/status/1917729496909939027","1864063433446195200",
"1917507103381684354","Wed Apr 30 23:55:09 +0000 2025","0","@abang_hari64542 @SemutMerah2024 @jokowi 'bangsa(t)'","1917729468157944132","","abang_hari64542","in","","0","0","0","https://x.com/undefined/status/1917729468157944132","2452351969",
"1917729450952909096","Wed Apr 30 23:55:05 +0000 2025","31","Ada kemungkinan foto bawah rekayasa. Kakinya ga kelihatan bisa jadi pa @jokowi pake sepatu hak tinggi. https://t.co/TlnqcmStc3","1917729450952909096","https://pbs.twimg.com/media/Gp0kxN8aYAIE1Rf.jpg","","in","","4","9","8","https://x.com/undefined/status/1917729450952909096","1603868435762401280",
"1917431263419588671","Wed Apr 30 23:54:56 +0000 2025","1","@B4ng_Hans Hidup jokowi Sang raja Firaun sang koruptor rajanya maling so jls ank buahnya maling","1917729412998651984","","B4n6_H4n5","in","","0","1","0","https://x.com/undefined/status/1917729412998651984","1509359421721260036",
"1917451710467027214","Wed Apr 30 23:54:55 +0000 2025","0","@RomitsuT Jalan terbaik memang harus di proses dgn hukum!! Sbb sdh di beritahukan oleh yg berwewenang yg jelas mengeluarkan ijazahnya adalah pihak UGM saja mereka tdk percaya sbb bukan masalah asli ataupun palsu tpi masalah sakit jiwa mereka karena rasa dendam yg membara terhadap P.Jokowi","1917729407608971396","","RomitsuT","in","","0","0","0","https://x.com/undefined/status/1917729407608971396","1892094280241643521",
"1917569626931695714","Wed Apr 30 23:54:53 +0000 2025","0","@democrazymedia Hahaha bisa saja Diraja Mul @jokowi Skrg bawa2 HAM gagal paham nih?!! Smpeyan itu mantan Presiden Jd OB/security sj data hrs asli/lengkap Oya klo naikkan anak2/mantumu Dg akal2i UU/Pmilu/kpu/mk/ma Itu langgar HAM g Mul? Sekian bnyk org jauh lbh mampu Kau rampas hak2 mereka!","1917729402173153460","","democrazymedia","in","","0","0","0","https://x.com/undefined/status/1917729402173153460","1569457044423606275",
"1917484063084143062","Wed Apr 30 23:54:53 +0000 2025","14","@detikcom Kenapa pak Jokowi hanya menunjukkan ijazah aslinya kpd pengacaranya ajh kenapa tidak menunjukkan ke publik...Kami curiga jangan2 ijazah anda itu benar2 palsu...","1917729399425900936","","detikcom","in","","0","1","1","https://x.com/undefined/status/1917729399425900936","1853187079246893056",
"1917502136050671642","Wed Apr 30 23:54:36 +0000 2025","4","@tvOneNews Klo kalian pendukung @jokowi seharusnya kalian punya inisiatif memperlihatkan ijazah asli Jokowi .. gk usah mngecam demontrasi .. lha klo sudah mmbakar Poto @KRMTRoySuryo2 terus usai ???","1917729330635104595","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1917729330635104595","4746080590",
"1917485457958658121","Wed Apr 30 23:54:25 +0000 2025","0","@TeddGus @jokowi @prabowo @gibran_tweet Jokowi difitnah adalah fitnah sampai terbukti. Pernyataan anda sangat tendensius dan provokatif. Tak sesuai desain awal anda yg inginkan perdamaian.","1917729282182316323","","TeddGus","in","","0","0","0","https://x.com/undefined/status/1917729282182316323","1749411945940389888",
"1917577396146037062","Wed Apr 30 23:54:20 +0000 2025","8","@msaid_didu Gak punya Marwah itu pak @prabowo .Keputusannya di KANGKANGI genk Jokowi. OMON GEUDE nyali NOL .Awas pak @prabowo aku gak percy dg ramalan tp si gumay bilang anda cuma 17 bulan sisa 12 bln lg loh.","1917729262737711218","","msaid_didu","in","","0","1","0","https://x.com/undefined/status/1917729262737711218","1603746480707104768",
"1917538264518647917","Wed Apr 30 23:54:11 +0000 2025","11","@wepe20_ @idextratime Anjritsetrauma itukah sama jokowi?","1917729223000875135","","wepe20_","in","","0","0","0","https://x.com/undefined/status/1917729223000875135","1268923442536910848",
"1917729215673426265","Wed Apr 30 23:54:09 +0000 2025","1","Kalau ijazah hak asasi manusia gimana professionalitas dapat diuji? Jokowi ga punya ijazah. Itu ajalah kesimpulannya ungkapan lainnya ya ngeles berhindar dari kepalsuan ijasahnya","1917729215673426265","","","in","","0","0","0","https://x.com/undefined/status/1917729215673426265","1087876332",
"1917729199458247026","Wed Apr 30 23:54:05 +0000 2025","98","Keterangan JOKOWI BAWA IJAZAH NYA Kok Gak Ada ⁉️⁉️⁉️","1917729199458247026","","","in","","2","24","52","https://x.com/undefined/status/1917729199458247026","1604091267834474498",
"1917515466689671648","Wed Apr 30 23:54:05 +0000 2025","1","@DarsAlexandra1 @jokowi Yang manggil apengadilan yang didatengin malah Polda","1917729199328223411","","DarsAlexandra1","in","","0","0","0","https://x.com/undefined/status/1917729199328223411","154700287",
"1917729147222385109","Wed Apr 30 23:53:53 +0000 2025","11","Utk itulah pak @jokowi ingin memberi pelajaran hukum utk kubu2 yg sllu mmbuat hoax Fitnah dan tuduhan ijazah palsu dgn tujuan bunuh karakter seseorang","1917729147222385109","","","in","","0","4","1","https://x.com/undefined/status/1917729147222385109","1604408934525464576",
"1917713101874684030","Wed Apr 30 23:53:51 +0000 2025","2","@HukumDan Sudah dua kali mangkir persidangan. Kapan n bilakah Hakim bisa memanggil paksa @jokowi ??? Kalok versi RG didandani apapun level @jokowi dah segitu tdk hadir krn belum ada naskah text yg dibacanya kah? Lemah cara argument n ngak mampu beri keterangan yg meyakinkan ke Hakim","1917729142260564402","","HukumDan","in","","0","1","0","https://x.com/undefined/status/1917729142260564402","1521967420889477121",
"1917729129090408509","Wed Apr 30 23:53:48 +0000 2025","0","Dari dulu gak kelar2 orang mempermasalahkan ijazah Jokowi terus u bilang isu gak penting padahal udah sekian tahun ini ganggu kenyamanan beliau","1917729129090408509","","","in","","0","0","0","https://x.com/undefined/status/1917729129090408509","1732443737786023936",
"1917487011377901642","Wed Apr 30 23:53:33 +0000 2025","0","@zy_zy_lestary Siapa lagi yg ikut2n justru yg masih membela pembohong Jokowi itu ternak Jokowi ga makan kalau ga jadi buzzer bukannya belaa yg benar malah bela yg salah demi duit.","1917729063797678267","","zy_zy_lestary","in","","0","0","0","https://x.com/undefined/status/1917729063797678267","1810488831952781312",
"1917729003873657141","Wed Apr 30 23:53:18 +0000 2025","0","Rahasia Kopi Keliling 8000 ⬇️⬇️⬇️ https://t.co/ou1i3k7sA6 Jokowi Tidur Palsu Selamat Hari Buruh Bocah BUMN #RahasiaPertama Rabu Indahnya Kokoh lewat kolaborasi #VoucherShopeeDiYoutube https://t.co/xc6VHWAjaN https://t.co/eCCvJt4lFI","1917729003873657141","https://pbs.twimg.com/media/Gp0kKGlakAAkvyW.jpg","","in","","0","0","0","https://x.com/undefined/status/1917729003873657141","629918108",
"1917594853904368123","Wed Apr 30 23:53:04 +0000 2025","0","@xquitavee @jokowi @DokterTifa Pasti di bilang Kriminalisasi . Wkwkwk","1917728944725582305","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1917728944725582305","1553884933013520384",
"1917021015747735624","Wed Apr 30 23:53:04 +0000 2025","0","@ARSIPAJA @HDaun99 Keberhasilan jokowi ","1917728942414520530","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1917728942414520530","1661041817138368512",
"1917419678064074993","Wed Apr 30 23:52:59 +0000 2025","4","@herry_van123 @machineheadz @UmarHasibuan__ Ya kan udah dibuktikan?? Lu liat ga sih post mereka dan argumen mereka kenapa mereka pikir ijazah Jokowi itu palsu? Justru Jokowi yang harus nunjukkin ijazahnya dan bawa argumennya","1917728923699536345","","herry_van123","in","","0","2","0","https://x.com/undefined/status/1917728923699536345","1539589786582716417",
"1917517075066810780","Wed Apr 30 23:52:56 +0000 2025","0","@tanambesitua @hasyimmah Foto copyan ijazah djadikan referensi apalgi fotocopyannya ngambil di internet. Mreka ngajak2 bodoh atau apa ya..apapun issuenya stegenting apapun keadaannya yg tersenyum di akhir jokowi karna lawannya tolol tolol.","1917728911934513502","","tanambesitua","in","","0","0","0","https://x.com/undefined/status/1917728911934513502","2801246222",
"1917728805235614031","Wed Apr 30 23:52:31 +0000 2025","0","sama kayak di jokowi dong .. . . jokowi ketakutan tuh","1917728805235614031","","","in","","0","0","1","https://x.com/undefined/status/1917728805235614031","1692932182418001920",
"1917728786440937843","Wed Apr 30 23:52:27 +0000 2025","0","Gimana elu bisa ngomong fitnah dus wedus.. ijazahmu misteri.. di KPUD solo jg raib datamu.. Ir apa Drs jok @jokowi","1917728786440937843","","","in","","0","0","0","https://x.com/undefined/status/1917728786440937843","1865041224710905856",
"1917728778345931173","Wed Apr 30 23:52:25 +0000 2025","0","Sabar itu berani menunjukkan ijazah asli kok malah lapor polisi ! Oh Jokowi Jokowi","1917728778345931173","","","in","","0","0","0","https://x.com/undefined/status/1917728778345931173","876953869502210048",
"1917594853904368123","Wed Apr 30 23:52:19 +0000 2025","4","@SahalaO82038 @jokowi @DokterTifa spt nya tdk ada maaf2 an di sini","1917728754232877151","","SahalaO82038","in","","0","6","0","https://x.com/undefined/status/1917728754232877151","1604408934525464576",
"1917728736079966233","Wed Apr 30 23:52:15 +0000 2025","0","Terlapor di Ijazah Palsu Jokowi Disarankan Minta Maaf https://t.co/OQrh8U0tWk","1917728736079966233","","","in","","0","0","0","https://x.com/undefined/status/1917728736079966233","1023173417804021760",
"1917575098586005618","Wed Apr 30 23:52:12 +0000 2025","0","@xquitavee sama kayak di jokowi dong .. . . .","1917728725413814568","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1917728725413814568","1692932182418001920",
"1917503587242106890","Wed Apr 30 23:52:10 +0000 2025","0","@xquitavee @jokowi @DokterTifa Dasar ternak bodoh sudah jelas Jokowi salah ijazah palsu dak mau liatkan ijazahnya asalan hak azasi manusia..katanya.. padahal takut ketahuan bohongnya. Kan bisa dicek langsung jika ijazah diperlihatkan. Jokowi panik..ee ternaknya masih aja pedean..","1917728717968924919","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1917728717968924919","1810488831952781312",
"1917549511880368432","Wed Apr 30 23:52:08 +0000 2025","0","@ManadjaTambuna5 @detikcom Siapa yang teliti kalau haters yang teliti pasti bilang palsu harusnya tanyakan ke lembaga yang menerbitkan ijazahnya atau bawa ke pengadilan supaya pengadilan memerintahkan untuk buka aslinya ngapain Jokowi meladeni orang gila begitu bujang","1917728710356263370","","ManadjaTambuna5","in","","0","0","0","https://x.com/undefined/status/1917728710356263370","1436322078521626635",
"1917594853904368123","Wed Apr 30 23:51:57 +0000 2025","1","@Chikzt @jokowi @DokterTifa Pura2 pingsan https://t.co/8E1xBwiEEF","1917728662121767342","https://pbs.twimg.com/media/Gp0kDg7aYAQx6-s.jpg","Chikzt","tl","","0","0","0","https://x.com/undefined/status/1917728662121767342","1604408934525464576",
"1917468544171925607","Wed Apr 30 23:51:50 +0000 2025","0","@avandagaleh @KangManto123 @jokowi Yuk bisa yuk... Insyaallah anda diangkat jd wakil mandor proyek rumah pak Jokowi di Solo ","1917728634628104560","","avandagaleh","in","","0","1","0","https://x.com/undefined/status/1917728634628104560","1366568677592633344",
"1917547089132937250","Wed Apr 30 23:51:33 +0000 2025","1","@RIPDEMOKRASI Kalo bodoh jgn terlalu keliatan. UGM sebagai lembaga yg sah saja mengakui Jokowi pernah kuliah dan lulus kok lbh percaya sama sampah² NKRI. Kalo kalian mau tanyakan keaslian STNK datang ke samsat. Jgn ke tukang urut. Mau tau keaslian ijazah tanya ke sekolahnya. Jgn ke orgil","1917728561475248560","","RIPDEMOKRASI","in","","0","1","0","https://x.com/undefined/status/1917728561475248560","1116946801733423106",
"1917344742188408903","Wed Apr 30 23:51:30 +0000 2025","6","@msaid_didu tolong tambah 1 babi ini di laporkan dong biar ikut kekandang juga nnti biar berkurang juga manusia sampah pengadu domba tolong pak babi satu ini ya @jokowi","1917728549714420003","","msaid_didu","in","","0","0","0","https://x.com/undefined/status/1917728549714420003","1480215441922428928",
"1917594853904368123","Wed Apr 30 23:51:21 +0000 2025","1","@juansibuea85 @jokowi @DokterTifa Pd ngaku di kriminalisasi","1917728513312055430","","juansibuea85","in","","0","1","0","https://x.com/undefined/status/1917728513312055430","1604408934525464576",
"1917583518034714770","Wed Apr 30 23:51:16 +0000 2025","1","@kangngabei @NenkMonica Gini nih kalo ga bisa mikir ta kasih tau deh. Kalo urusan kecil soal pajak aja bisa males ngurusnya padahal punya ajudan dll. Lalu urusan yg lebih gede mana bisa dia kerjakan. Itu hanya dari 1 hal. Masih buanyak hal lain yg bisa di sebutkan terkait pajak jokowi yg ngaco ini","1917728489962365267","","kangngabei","in","","0","1","0","https://x.com/undefined/status/1917728489962365267","1917034901880377345",
"1917516997681897612","Wed Apr 30 23:51:12 +0000 2025","1","@LexWu_13 @jokowi Pemerintah dan DPR kita emang koplak. Didalam kepalanya kosong tanpa organ otak sebagaimana normalnya manusia","1917728472744747266","","LexWu_13","in","","0","0","0","https://x.com/undefined/status/1917728472744747266","99473222",
"1917456816780509354","Wed Apr 30 23:51:00 +0000 2025","0","@ZulkifliLubis69 @jokowi Panik ya? Panik ya? Ya paniklah masa ngga","1917728422937387191","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1917728422937387191","171505851",
"1917728402137833847","Wed Apr 30 23:50:55 +0000 2025","0","https://t.co/ou1i3k7sA6 Jokowi Tidur Palsu Selamat Hari Buruh Bocah BUMN #RahasiaPertama Rabu Indahnya Kokoh lewat kolaborasi #VoucherShopeeDiYoutube https://t.co/xc6VHWAjaN https://t.co/si2MRNr56j","1917728402137833847","https://pbs.twimg.com/media/Gp0iddcaYAEiP6L.jpg","","in","","0","0","0","https://x.com/undefined/status/1917728402137833847","629918108",
"1917594853904368123","Wed Apr 30 23:50:38 +0000 2025","7","@Minietweets_ @jokowi @DokterTifa Bnyak yg playing victim di kriminalisasi ","1917728332516581844","","Minietweets_","in","","0","2","1","https://x.com/undefined/status/1917728332516581844","1604408934525464576",
"1917687906455674944","Wed Apr 30 23:50:35 +0000 2025","2","@amareguzel @jokowi gitulah klo orang g ngerti ...gagap gugup g tau apa yg hrs dilakukan","1917728319296135524","","amareguzel","in","","0","1","0","https://x.com/undefined/status/1917728319296135524","3154317998",
"1917379936912040228","Wed Apr 30 23:50:28 +0000 2025","0","@yaniarsim @jokowi Biarin amat bolenye sewotsuruh hadepin aja tuh aduan mulyono. Berani berbuat berani bertanggungjwb","1917728290716148085","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1917728290716148085","171505851",
"1917384002161496445","Wed Apr 30 23:50:24 +0000 2025","0","@BebetMaria31112 @__PASMANTAP Kalian salah pilih lawan Pak Jokowi Presiden RI yang Purna Tugas masih mendapatkan pengawalan yang berpangkat letnan kolonel dan Pak Jokowi itu pernah menjabat Panglima Tertinggi Angkatan AD AU AL dan Kepolisian. Jadi siapa yang kuat. Ngaca dikit lah","1917728272311542269","","BebetMaria31112","in","","0","0","0","https://x.com/undefined/status/1917728272311542269","1889203005133836289",
"1917567919468470714","Wed Apr 30 23:50:16 +0000 2025","0","@AiraNtieReal @Nicho_Silalahi @jokowi Kalau gw menuduh lo bukan cewek apa lo mau nunjukin memekklo di sosial media lonte","1917728238606115308","","AiraNtieReal","in","","0","0","0","https://x.com/undefined/status/1917728238606115308","1902264402",
"1917374315022188731","Wed Apr 30 23:50:12 +0000 2025","0","@cuandblooms @DokterTifa Foto di ijazah Jokowi mirip karena itu kemungkinan besar fotonya saat lulus UGM tahun 1985 saat ia berusia 24 tahun. UGM mengonfirmasi keaslian rekam akademiknya termasuk pendaftaran dan kelulusan. Tuduhan ijazah palsu seperti klaim Dokter Tifa soal fisiognomi tidak didukung","1917728224286761421","","cuandblooms","in","","0","0","0","https://x.com/undefined/status/1917728224286761421","1720665183188922368",
"1917542401801072903","Wed Apr 30 23:50:12 +0000 2025","1","@is_pelssy Ijazah di Tekuk? Wow Cuma jokowi yg berani beda","1917728222323826863","","is_pelssy","in","","0","0","0","https://x.com/undefined/status/1917728222323826863","116668338",
"1917594853904368123","Wed Apr 30 23:50:09 +0000 2025","3","@kardiman2000 @jokowi @DokterTifa setujuu ","1917728211028554107","","kardiman2000","et","","0","0","1","https://x.com/undefined/status/1917728211028554107","1604408934525464576",
"1917507937217769749","Wed Apr 30 23:50:09 +0000 2025","0","@kompascom Sejak kapan Jokowi tahu ttg HAM????","1917728210089042155","","kompascom","in","","0","0","0","https://x.com/undefined/status/1917728210089042155","1843251358004310016",
"1917549511880368432","Wed Apr 30 23:50:02 +0000 2025","0","@armanhermawan3 @detikcom Pembenci Jokowi emang rada gila https://t.co/lNkW7F9Avl","1917728182108840158","","armanhermawan3","in","","0","0","0","https://x.com/undefined/status/1917728182108840158","1436322078521626635",
"1917594853904368123","Wed Apr 30 23:50:01 +0000 2025","3","@Rian__Az @jokowi @DokterTifa Gelar tiker sambil ngawal https://t.co/wclj8acPF6","1917728177054703801","https://pbs.twimg.com/tweet_video_thumb/Gp0jm4fa4AA6hwg.jpg","Rian__Az","in","","0","0","0","https://x.com/undefined/status/1917728177054703801","1604408934525464576",
"1916846771864740143","Wed Apr 30 23:49:55 +0000 2025","0","@Yuki99Kazama @Zay34562 SDM rendah Krn dikasih bansos ee seumur2 mereka anggap Jokowi baik...","1917728151918240113","","Yuki99Kazama","in","","0","1","0","https://x.com/undefined/status/1917728151918240113","1810488831952781312",
"1917728116228907515","Wed Apr 30 23:49:47 +0000 2025","0","Jokowi anjing sekeluarga jd bahan bakar api neraka","1917728116228907515","","","in","","0","0","0","https://x.com/undefined/status/1917728116228907515","1888830100634005504",
"1917059321248288997","Wed Apr 30 23:49:36 +0000 2025","0","@S4N_W1B1 Sakit hati puluhan th nyerang pak Jokowi tp GK pernah menang malah jagoannya selalu nyungsep tersungkur.. Wajar mreka smua jdi BEGO bgini sebar edit2 video hoax.. TOLOL bgt wk kasian","1917728073254134039","","S4N_W1B1","in","","0","0","0","https://x.com/undefined/status/1917728073254134039","1897317926233104386",
"1917569626931695714","Wed Apr 30 23:49:34 +0000 2025","0","@democrazymedia Org org goblog dan penjilat ada di sekitar jokowi","1917728064223732147","","democrazymedia","in","","0","0","0","https://x.com/undefined/status/1917728064223732147","1677710616600133632",
"1917575098586005618","Wed Apr 30 23:49:34 +0000 2025","8","@xquitavee Pagi cantik ..ttp semngat dukung pak Jokowi ....orang baik selalu di lindungi ..Aamiin","1917728063133212806","","xquitavee","in","","0","3","0","https://x.com/undefined/status/1917728063133212806","1399719728940302340",
"1917021346871345371","Wed Apr 30 23:49:24 +0000 2025","0","@yonobubut70 @ank_dadang Ada bukti... Sebenarnya jokowi baru pusing 7 putaran GBK. Cari celah agar lolos. makanya Ormas2 yg di kerahkan untuk maju. Ternyata mereka tidak mundur. Malah makin galak. ","1917728021617991782","","yonobubut70","in","","0","0","0","https://x.com/undefined/status/1917728021617991782","1868325208937107457",
"1917463580477382916","Wed Apr 30 23:49:19 +0000 2025","1","@djokos @anasurbaningrum Orang HTI yg dendam sama jokowi ya luuuu...","1917727999295905945","","djokos","in","","0","0","0","https://x.com/undefined/status/1917727999295905945","1443775833294868491",
"1917463580477382916","Wed Apr 30 23:48:57 +0000 2025","1","@anasurbaningrum apa kbr mas Anas lg d Ngaglik Blitar ya . mengelola isu bgm mas kan p Jokowi di fitnah trs menerus .","1917727906752782378","","anasurbaningrum","in","","0","0","0","https://x.com/undefined/status/1917727906752782378","1152922855",
